gender,sexual_orientation,location_type,income_bracket,education_level,app_usage_time_min,app_usage_time_label,swipe_right_ratio,swipe_right_label,likes_received,mutual_matches,profile_pics_count,bio_length,message_sent_count,emoji_usage_rate,last_active_hour,swipe_time_of_day,is_match,num_interests
3,5,4,6,3,89,3,0.61,2,126,0,5,126,87,0.15,17,3,0,3
4,0,4,6,2,7,6,0.3,0,125,21,3,305,97,0.27,14,4,0,3
2,0,3,5,6,189,2,0.69,2,94,29,1,87,98,0.33,1,4,1,3
4,3,4,5,7,191,2,0.57,2,190,26,5,232,23,0.08,12,4,1,3
2,7,5,0,5,98,3,0.89,3,104,29,1,324,6,0.19,8,3,0,3
4,7,0,5,2,184,2,0.58,2,20,3,0,409,43,0.06,8,4,1,3
4,1,2,6,4,23,4,0.22,0,1,0,4,490,64,0.29,18,5,0,3
2,1,1,5,7,118,3,0.48,2,48,26,6,350,68,0.49,6,2,1,3
3,1,2,5,2,42,5,0.55,2,28,26,3,202,17,0.31,6,1,1,3
1,4,0,1,8,144,0,0.72,3,82,5,0,317,58,0.2,4,2,0,3
4,1,2,3,2,97,3,0.71,3,74,18,0,57,2,0.38,1,1,1,3
3,1,1,6,6,299,2,0.38,0,147,4,1,154,22,0.18,15,5,0,3
1,3,5,3,7,194,2,0.26,0,90,24,6,359,22,0.07,4,4,0,3
3,5,1,2,6,156,0,0.52,2,150,0,0,21,22,0.33,10,5,0,3
5,0,0,2,1,123,0,0.68,2,41,17,5,357,42,0.47,11,1,1,3
5,6,3,1,1,275,2,0.23,0,26,3,6,310,18,0.2,8,5,1,3
2,2,3,1,5,22,4,0.52,2,53,13,4,451,42,0.15,5,5,1,3
3,6,0,3,0,160,0,0.27,0,51,21,0,302,57,0.22,11,3,0,3
2,3,3,6,8,135,0,0.43,2,11,1,5,82,4,0.24,15,3,0,3
1,1,1,2,8,101,3,0.2,0,187,15,6,273,96,0.2,21,5,0,3
3,2,4,2,8,17,4,0.56,2,24,2,3,0,88,0.38,13,4,0,3
0,7,1,2,7,12,6,0.36,0,52,4,6,287,99,0.42,4,5,0,3
4,3,5,3,5,118,3,0.41,2,42,21,1,498,29,0.3,3,3,0,3
3,0,1,0,4,53,5,0.4,2,200,28,3,257,19,0.29,1,2,1,3
4,3,2,5,2,186,2,0.81,3,157,6,4,227,47,0.23,14,4,0,3
2,6,5,1,5,86,3,0.5,2,24,6,4,174,79,0.8,0,0,1,3
3,4,0,1,5,250,2,0.58,2,76,16,2,427,50,0.4,6,3,0,3
4,6,1,4,8,20,4,0.55,2,177,10,6,483,97,0.27,5,2,1,3
3,6,0,0,3,127,0,0.58,2,39,23,0,247,8,0.28,5,5,0,3
3,0,1,5,0,9,6,0.52,2,37,30,4,388,12,0.63,14,0,0,3
5,4,3,6,5,149,0,0.43,2,190,0,3,248,44,0.69,3,1,0,3
3,7,1,4,6,210,2,0.39,0,42,30,6,118,16,0.22,2,0,1,3
1,5,1,3,3,91,3,0.3,0,90,12,3,98,0,0.41,23,4,0,3
2,2,0,0,2,8,6,0.34,0,102,19,3,30,68,0.04,21,2,0,3
4,7,3,6,0,246,2,0.43,2,63,28,2,94,73,0.29,0,2,1,3
4,2,1,1,0,35,5,0.63,2,92,26,0,431,47,0.44,3,3,0,3
1,3,4,0,0,117,3,0.55,2,6,2,3,364,2,0.22,17,1,1,3
3,5,3,5,0,137,0,0.37,0,181,10,0,221,23,0.36,0,0,0,3
5,1,2,1,6,159,0,0.42,2,162,8,1,216,12,0.27,23,1,0,3
2,1,5,5,0,158,0,0.43,2,124,15,5,421,64,0.21,6,4,1,3
2,5,3,1,3,201,2,0.47,2,194,15,0,456,25,0.28,4,1,0,3
1,1,1,5,7,144,0,0.75,3,157,5,5,428,98,0.55,15,1,1,3
0,5,4,3,2,286,2,0.53,2,158,1,0,89,19,0.3,2,4,0,3
1,7,2,3,4,211,2,0.53,2,22,20,5,317,4,0.19,3,0,1,3
0,6,3,4,1,173,0,0.67,2,180,30,4,90,14,0.14,15,4,0,3
4,7,2,6,7,86,3,0.37,0,183,30,0,181,50,0.49,23,3,1,3
3,4,0,3,8,293,2,0.62,2,33,18,5,29,97,0.17,23,0,0,3
1,7,4,5,6,19,4,0.07,1,64,8,1,66,77,0.49,6,4,0,3
1,0,4,2,3,285,2,0.19,1,35,27,3,111,33,0.22,3,1,1,3
4,7,1,0,6,54,5,0.48,2,151,0,4,483,44,0.45,16,2,0,3
5,7,4,1,1,5,6,0.94,3,93,5,5,323,13,0.17,18,1,1,3
5,1,4,1,8,46,5,0.89,3,127,11,3,148,76,0.45,19,2,0,3
5,7,2,0,2,77,3,0.49,2,75,3,6,98,87,0.13,15,3,0,3
1,6,4,0,4,37,5,0.36,0,17,11,4,268,86,0.54,3,4,0,3
1,3,2,2,0,137,0,0.48,2,79,9,5,143,38,0.08,18,3,0,3
1,7,2,3,3,147,0,0.55,2,63,19,0,118,56,0.22,23,4,1,3
0,4,3,3,8,297,2,0.42,2,30,24,4,312,11,0.35,7,0,1,3
1,5,4,5,7,145,0,0.69,2,191,26,6,491,28,0.26,13,0,0,3
1,7,2,3,0,185,2,0.41,2,21,3,3,379,12,0.28,20,5,1,3
2,2,2,4,1,114,3,0.52,2,135,16,3,355,45,0.56,18,3,0,3
3,1,5,1,0,43,5,0.66,2,74,14,6,331,8,0.35,22,1,0,3
1,2,4,6,0,204,2,0.31,0,174,19,3,470,33,0.45,12,2,0,3
3,0,1,1,4,257,2,0.46,2,148,26,0,260,96,0.63,18,2,0,3
4,3,2,3,6,144,0,0.49,2,80,8,0,264,67,0.09,12,5,0,3
0,0,1,3,1,158,0,0.12,1,121,21,6,235,81,0.53,1,3,0,3
2,3,1,3,3,286,2,0.46,2,20,8,4,466,26,0.06,2,3,0,3
3,3,4,3,0,65,3,0.73,3,165,28,1,103,77,0.17,7,1,0,3
4,7,0,5,2,138,0,0.27,0,26,3,1,106,73,0.18,20,1,0,3
1,0,4,4,2,35,5,0.62,2,103,6,4,283,66,0.19,0,1,1,3
3,0,5,4,2,73,3,0.94,3,112,26,4,409,91,0.33,14,5,0,3
0,5,5,5,7,140,0,0.44,2,93,2,3,92,22,0.24,1,0,0,3
4,3,2,2,4,173,0,0.38,0,97,15,6,434,66,0.51,5,0,1,3
4,0,3,0,8,203,2,0.47,2,129,23,4,343,26,0.62,0,2,1,3
4,1,3,3,2,255,2,0.67,2,66,26,5,432,7,0.09,5,4,1,3
3,4,2,1,6,180,2,0.5,2,110,15,2,353,28,0.31,19,1,1,3
3,3,2,1,3,175,0,0.47,2,70,20,6,465,42,0.11,8,3,1,3
1,3,0,5,6,242,2,0.54,2,129,16,3,191,43,0.28,12,0,1,3
2,6,4,0,1,88,3,1.0,3,41,1,0,244,26,0.25,18,5,1,3
4,3,2,6,4,237,2,0.5,2,138,24,2,228,11,0.21,16,1,0,3
2,4,0,2,4,107,3,0.58,2,11,7,5,80,48,0.19,19,3,0,3
4,7,0,0,1,86,3,0.84,3,28,1,1,55,58,0.67,22,4,0,3
5,7,5,0,8,265,2,0.19,1,126,13,3,120,96,0.35,19,0,1,3
2,6,0,0,8,195,2,0.54,2,108,12,6,52,53,0.44,18,3,0,3
1,6,2,4,1,188,2,0.37,0,171,20,1,398,31,0.32,20,0,0,3
0,2,1,3,0,8,6,0.29,0,131,15,6,147,86,0.17,7,1,0,3
4,0,3,6,5,250,2,0.37,0,100,0,5,403,0,0.27,20,4,0,3
5,1,5,5,6,29,4,0.6,2,32,22,1,301,88,0.24,5,4,0,3
2,3,2,4,4,131,0,0.25,0,124,25,3,171,42,0.19,7,4,0,3
2,4,4,5,5,131,0,0.57,2,174,27,5,464,50,0.3,20,4,1,3
0,1,5,1,4,266,2,0.44,2,190,3,2,427,81,0.28,21,0,0,3
3,1,5,3,0,267,2,0.44,2,158,19,0,440,61,0.3,13,2,0,3
3,2,4,2,8,205,2,0.44,2,154,11,4,336,55,0.28,6,5,1,3
2,5,3,6,5,114,3,0.43,2,110,3,6,270,86,0.13,19,2,0,3
3,4,2,3,2,86,3,0.16,1,140,13,1,94,86,0.2,22,0,0,3
5,3,3,0,8,28,4,0.66,2,77,20,1,126,45,0.49,17,0,0,3
3,6,0,0,2,21,4,0.75,3,165,13,5,472,26,0.03,13,1,0,3
2,1,5,0,6,291,2,0.36,0,6,3,1,97,28,0.53,16,0,0,3
4,1,3,3,4,141,0,0.3,0,156,9,0,429,53,0.04,11,1,1,3
0,4,2,3,5,235,2,0.55,2,61,23,4,231,94,0.32,4,2,0,3
2,1,0,5,1,147,0,0.69,2,56,30,3,78,85,0.26,7,1,0,3
3,3,2,3,5,206,2,0.67,2,139,8,5,477,97,0.23,12,4,0,3
0,7,2,3,5,138,0,0.26,0,110,15,4,285,51,0.06,22,3,0,3
4,5,1,5,4,188,2,0.61,2,186,20,5,436,96,0.31,10,2,1,3
1,6,1,0,2,182,2,0.71,3,133,29,6,157,52,0.46,11,1,0,3
5,3,0,1,0,64,3,0.62,2,73,18,5,404,34,0.24,9,5,1,3
0,0,4,5,3,29,4,0.43,2,86,8,0,71,86,0.17,2,0,0,3
5,0,3,6,2,135,0,0.32,0,112,9,1,442,33,0.21,20,4,1,3
4,1,1,5,3,14,6,0.11,1,137,1,6,274,99,0.02,17,4,1,3
2,0,2,4,0,300,2,0.77,3,5,1,2,53,68,0.29,18,4,0,3
2,2,3,3,0,215,2,0.21,0,149,27,5,463,16,0.63,5,1,1,3
5,6,0,4,5,26,4,0.3,0,26,8,4,394,94,0.55,3,0,1,3
4,7,4,0,8,16,4,0.24,0,126,23,0,448,23,0.28,2,2,0,3
4,3,5,3,0,61,3,0.85,3,156,14,3,308,32,0.26,9,0,1,3
1,3,3,5,7,176,0,0.35,0,175,10,2,55,46,0.58,11,2,1,3
5,6,0,6,4,71,3,0.2,0,61,19,0,445,62,0.15,6,3,0,3
2,6,0,5,4,251,2,0.38,0,115,27,2,430,98,0.4,1,0,1,3
0,5,2,4,8,22,4,0.51,2,140,15,3,384,87,0.49,16,3,0,3
1,1,3,4,3,101,3,0.5,2,61,28,6,479,4,0.37,6,2,1,3
5,3,1,6,2,281,2,0.45,2,75,20,4,279,27,0.11,16,1,0,3
0,5,1,1,8,64,3,0.56,2,191,19,4,192,69,0.49,16,3,0,3
3,2,5,2,5,70,3,0.4,2,62,24,5,158,45,0.39,15,3,0,3
5,6,2,1,1,205,2,0.39,0,147,14,0,248,9,0.55,19,2,0,3
0,6,4,6,8,9,6,0.49,2,179,25,2,137,67,0.16,6,2,0,3
0,6,0,4,8,264,2,0.68,2,145,23,4,423,1,0.01,18,3,0,3
0,0,3,0,5,125,0,0.5,2,89,7,0,450,8,0.25,6,1,1,3
5,2,1,5,3,137,0,0.38,0,49,19,1,400,23,0.33,16,3,0,3
4,7,0,0,0,178,0,0.69,2,62,7,5,13,23,0.15,1,1,0,3
1,2,5,3,1,184,2,0.56,2,9,8,0,57,53,0.29,5,3,1,3
1,6,4,4,6,145,0,0.35,0,6,6,1,401,28,0.16,9,1,0,3
1,2,5,5,7,211,2,0.57,2,58,21,5,213,86,0.38,14,5,0,3
2,1,2,1,2,71,3,0.57,2,177,6,5,366,1,0.56,7,1,0,3
0,7,4,3,1,41,5,0.65,2,43,29,6,31,2,0.21,7,4,0,3
4,7,2,0,1,190,2,0.52,2,87,28,3,79,22,0.35,5,4,0,3
4,6,0,5,3,178,0,0.36,0,88,25,3,24,1,0.25,21,3,0,3
4,1,2,1,3,62,3,0.36,0,181,29,3,123,49,0.52,20,3,1,3
1,1,3,2,4,144,0,0.5,2,196,28,6,144,72,0.62,23,4,0,3
1,6,5,3,7,88,3,0.7,3,14,13,6,166,30,0.12,20,5,0,3
3,1,2,3,3,55,5,0.56,2,109,30,5,327,3,0.07,13,5,0,3
2,7,3,4,5,254,2,0.65,2,169,25,2,435,85,0.07,12,5,1,3
2,4,0,1,3,203,2,0.49,2,102,25,5,327,5,0.22,14,3,1,3
3,7,5,2,6,135,0,0.5,2,45,18,6,293,58,0.18,18,1,1,3
4,4,2,5,0,36,5,0.3,0,76,12,3,456,71,0.34,21,5,1,3
0,5,0,0,8,212,2,0.65,2,75,16,6,61,46,0.09,18,3,0,3
4,0,1,6,0,130,0,0.69,2,180,3,5,12,74,0.12,23,4,0,3
0,0,5,2,6,113,3,0.49,2,7,5,0,321,81,0.29,22,1,0,3
4,6,4,3,1,40,5,0.73,3,31,20,0,13,13,0.11,13,4,0,3
5,7,3,6,6,146,0,0.62,2,99,17,6,146,48,0.19,4,1,1,3
4,1,3,2,4,68,3,0.11,1,198,28,5,136,91,0.28,7,2,0,3
3,4,5,0,3,222,2,0.51,2,49,30,6,239,49,0.37,4,3,1,3
4,7,3,3,3,8,6,0.78,3,34,18,1,251,85,0.16,16,0,0,3
1,6,3,4,6,93,3,0.45,2,167,4,3,180,89,0.59,7,0,0,3
5,5,1,3,2,167,0,0.45,2,32,6,4,331,6,0.2,7,3,1,3
2,5,1,3,7,167,0,0.41,2,119,16,0,140,71,0.32,19,5,0,3
0,2,5,3,2,246,2,0.32,0,118,29,1,66,23,0.28,16,2,0,3
5,6,4,2,6,12,6,0.41,2,94,27,5,74,5,0.14,14,4,0,3
1,3,5,2,0,97,3,0.0,1,91,13,5,308,25,0.28,23,0,0,3
3,5,1,3,2,65,3,0.25,0,109,9,0,310,19,0.08,15,3,0,3
1,6,0,3,0,114,3,0.7,3,158,16,1,36,100,0.37,19,3,0,3
4,0,4,2,7,106,3,0.76,3,52,15,5,182,11,0.11,9,2,1,3
2,6,5,0,2,60,3,0.82,3,168,0,0,421,41,0.16,1,1,0,3
4,6,3,3,4,27,4,0.29,0,63,10,4,394,93,0.36,17,4,1,3
0,4,2,6,2,152,0,0.23,0,184,13,2,2,16,0.31,23,0,0,3
2,6,0,2,0,221,2,0.54,2,16,0,3,175,28,0.11,23,3,0,3
3,1,5,4,6,165,0,0.49,2,195,22,1,418,36,0.5,4,4,1,3
5,0,1,3,1,159,0,0.46,2,123,12,1,107,65,0.56,14,4,1,3
4,0,4,1,8,233,2,0.77,3,123,17,2,81,16,0.23,11,5,0,3
2,5,2,1,1,26,4,0.46,2,159,0,4,159,49,0.05,10,2,0,3
0,6,4,3,2,274,2,0.73,3,47,18,3,182,20,0.59,19,1,0,3
0,4,5,3,4,93,3,0.64,2,88,8,4,248,18,0.16,12,2,1,3
5,0,0,0,2,189,2,0.43,2,123,27,3,218,1,0.3,13,1,0,3
2,4,3,3,1,122,0,0.3,0,163,10,0,23,39,0.16,8,1,0,3
3,2,0,4,1,16,4,0.72,3,76,3,4,156,74,0.36,22,4,1,3
3,1,5,0,2,211,2,0.05,1,163,8,2,246,61,0.43,5,4,0,3
3,3,2,2,7,59,5,0.27,0,28,16,0,189,98,0.16,14,4,1,3
1,0,5,0,2,179,0,0.55,2,150,14,6,339,28,0.28,13,4,1,3
4,5,0,2,1,222,2,0.65,2,89,20,5,95,77,0.59,17,0,1,3
1,7,3,4,8,108,3,0.52,2,6,0,5,392,3,0.14,21,5,1,3
4,2,0,1,7,59,5,0.59,2,20,1,5,100,60,0.41,0,1,1,3
3,2,2,6,1,297,2,0.71,3,50,21,5,400,66,0.36,1,3,1,3
5,3,0,4,5,130,0,0.59,2,10,6,0,377,100,0.33,14,2,0,3
0,0,1,2,8,245,2,0.86,3,60,15,5,83,44,0.06,4,1,1,3
0,7,0,4,7,129,0,0.74,3,82,24,6,39,87,0.03,11,0,0,3
4,0,3,1,6,242,2,0.43,2,67,29,2,64,45,0.23,13,2,0,3
5,5,0,3,3,295,2,0.61,2,1,1,4,422,5,0.11,5,0,0,3
0,1,3,6,4,294,2,0.29,0,166,9,3,428,58,0.63,7,3,0,3
0,3,2,3,0,149,0,0.51,2,106,30,1,426,13,0.21,19,5,1,3
4,3,3,1,0,12,6,0.71,3,86,19,1,292,56,0.19,3,0,0,3
4,4,4,1,7,197,2,0.47,2,198,1,0,404,83,0.5,10,2,0,3
4,3,2,2,4,4,1,0.33,0,63,4,1,384,75,0.27,22,3,1,3
2,7,1,3,2,26,4,0.26,0,39,25,6,349,27,0.23,13,2,1,3
5,4,5,5,5,55,5,0.2,0,182,21,2,377,16,0.36,10,1,1,3
5,2,5,6,2,77,3,0.6,2,3,0,5,391,49,0.11,18,5,0,3
3,0,5,3,6,219,2,0.33,0,128,8,3,327,78,0.2,7,1,1,3
2,4,0,0,7,188,2,0.55,2,59,15,5,170,3,0.28,6,2,0,3
3,1,5,6,0,9,6,0.37,0,13,7,6,195,28,0.22,10,3,1,3
0,2,5,3,0,281,2,0.12,1,132,13,6,468,81,0.58,15,4,0,3
5,7,3,6,7,37,5,0.36,0,83,14,5,227,59,0.25,13,3,1,3
5,7,0,6,1,272,2,0.75,3,5,3,4,463,43,0.28,6,4,0,3
5,0,5,6,1,97,3,0.81,3,128,25,2,333,42,0.02,23,5,0,3
5,0,5,4,2,39,5,0.49,2,146,22,3,372,42,0.34,3,0,0,3
0,7,0,4,2,201,2,0.39,0,188,15,1,290,47,0.21,4,4,0,3
2,0,3,4,4,96,3,0.67,2,190,27,5,312,36,0.04,0,4,0,3
1,2,2,1,7,235,2,0.66,2,105,2,3,167,0,0.1,17,0,0,3
2,5,3,3,2,56,5,0.67,2,93,10,5,286,51,0.07,14,3,1,3
0,5,3,4,8,101,3,0.25,0,164,22,4,326,48,0.08,7,5,0,3
3,7,3,0,7,235,2,0.31,0,41,30,3,266,91,0.47,4,3,1,3
5,3,1,3,2,157,0,0.6,2,84,3,6,92,96,0.23,17,0,1,3
1,2,4,3,0,162,0,0.66,2,100,21,5,171,48,0.26,12,3,0,3
4,4,4,5,3,243,2,0.65,2,185,13,6,55,14,0.36,19,5,1,3
1,6,4,2,8,134,0,0.69,2,179,30,1,223,100,0.14,21,4,0,3
3,1,4,4,3,172,0,0.72,3,102,22,5,281,67,0.38,13,3,1,3
5,3,3,4,0,4,1,0.57,2,196,20,4,434,4,0.75,1,0,1,3
2,2,2,6,6,271,2,0.82,3,70,1,4,43,49,0.13,18,4,0,3
1,2,5,5,7,216,2,0.21,0,71,27,1,104,73,0.35,8,1,0,3
4,5,5,5,4,206,2,0.56,2,31,18,3,333,40,0.59,11,1,1,3
1,2,0,4,2,175,0,0.33,0,105,21,4,385,88,0.27,5,3,1,3
2,6,4,6,1,146,0,0.48,2,153,13,4,13,24,0.24,19,3,0,3
2,2,1,1,6,166,0,0.66,2,106,20,1,452,67,0.18,20,1,0,3
5,4,1,1,6,210,2,0.39,0,191,27,2,15,68,0.65,14,3,0,3
4,1,2,5,2,111,3,0.42,2,127,6,1,13,72,0.12,8,5,0,3
5,4,0,1,7,230,2,0.74,3,73,27,5,417,38,0.55,4,0,0,3
5,4,4,6,5,126,0,0.49,2,89,19,0,218,37,0.19,21,2,0,3
3,5,4,4,2,158,0,0.22,0,40,28,2,281,34,0.35,16,0,1,3
5,5,1,0,8,59,5,0.76,3,35,16,1,386,64,0.2,21,1,1,3
1,1,5,6,7,155,0,0.47,2,142,22,1,243,97,0.06,3,4,0,3
3,3,0,6,8,168,0,0.23,0,102,2,5,35,84,0.72,15,5,1,3
4,2,2,6,5,27,4,0.91,3,58,29,0,475,62,0.25,20,5,1,3
0,1,4,4,0,287,2,0.06,1,165,21,0,224,74,0.31,22,0,0,3
5,0,3,6,1,145,0,0.6,2,39,7,2,84,31,0.53,16,1,0,3
2,7,3,5,8,129,0,0.69,2,194,23,4,187,62,0.32,5,5,0,3
4,1,2,5,7,254,2,0.63,2,5,1,4,262,57,0.37,5,5,1,3
5,4,3,4,5,193,2,0.78,3,91,13,6,97,28,0.34,10,5,0,3
4,3,4,4,6,158,0,0.67,2,123,1,3,172,23,0.22,0,2,0,3
1,7,3,4,5,26,4,0.44,2,82,25,4,57,82,0.06,10,4,0,3
1,6,5,0,4,215,2,0.5,2,166,28,4,80,86,0.41,0,5,0,3
5,2,1,1,1,61,3,0.34,0,194,13,1,94,8,0.11,19,2,0,3
3,0,3,4,2,228,2,0.33,0,71,25,2,368,42,0.37,8,5,1,3
2,2,3,0,2,255,2,0.41,2,102,24,5,288,21,0.2,21,0,1,3
2,6,3,2,8,178,0,0.29,0,174,8,4,483,1,0.57,21,4,0,3
2,5,3,3,6,126,0,0.56,2,143,17,5,87,96,0.48,5,5,1,3
0,4,0,6,3,162,0,0.64,2,84,6,3,360,13,0.24,19,1,1,3
1,3,0,5,6,6,6,0.47,2,162,1,3,63,55,0.3,19,2,0,3
0,7,4,5,0,27,4,0.4,2,185,27,0,361,100,0.38,20,5,1,3
3,3,0,0,5,156,0,0.78,3,99,23,0,153,39,0.08,16,2,1,3
3,3,1,0,3,250,2,0.61,2,143,11,4,498,100,0.16,13,1,0,3
2,0,3,0,7,210,2,0.19,1,165,27,5,421,8,0.54,7,3,0,3
4,6,0,6,1,216,2,0.42,2,132,25,1,213,44,0.27,23,2,0,3
3,2,0,0,2,145,0,0.09,1,57,2,5,90,60,0.07,0,2,1,3
3,7,2,2,8,70,3,0.88,3,178,19,5,302,37,0.05,5,4,1,3
5,0,0,4,2,150,0,0.37,0,56,9,4,309,68,0.25,15,1,0,3
2,5,0,0,2,27,4,0.41,2,46,3,2,404,26,0.16,8,3,0,3
3,3,3,1,3,126,0,0.54,2,132,13,2,23,30,0.6,6,0,0,3
4,2,4,3,0,291,2,0.48,2,186,18,3,192,3,0.24,8,4,0,3
0,5,4,2,8,40,5,0.68,2,17,7,6,187,3,0.35,21,4,1,3
3,4,5,3,3,44,5,0.33,0,187,21,1,398,78,0.36,17,5,1,3
4,7,2,5,7,4,1,0.57,2,11,3,6,312,26,0.47,13,1,0,3
3,5,5,3,8,209,2,0.67,2,23,23,2,189,57,0.14,14,1,0,3
1,7,5,2,7,177,0,0.53,2,45,2,4,265,8,0.15,1,5,0,3
2,2,3,5,7,165,0,0.51,2,188,20,1,246,52,0.3,11,3,0,3
5,0,4,0,3,8,6,0.62,2,120,8,4,210,23,0.09,20,2,1,3
4,3,2,0,4,99,3,0.24,0,168,20,5,74,60,0.19,22,3,1,3
3,2,4,5,2,100,3,0.37,0,95,2,0,274,89,0.08,0,3,0,3
0,6,4,6,8,281,2,0.4,2,4,0,1,422,51,0.75,20,5,0,3
2,4,1,5,6,16,4,0.67,2,84,7,5,322,74,0.46,15,0,1,3
5,4,1,3,2,279,2,0.58,2,5,3,1,267,34,0.13,5,1,0,3
0,3,1,3,0,269,2,0.89,3,102,3,3,437,28,0.3,9,3,0,3
0,3,0,1,1,28,4,0.4,2,167,0,6,255,31,0.02,17,0,1,3
1,5,1,0,8,257,2,0.76,3,44,16,4,404,100,0.25,14,0,1,3
1,6,3,2,5,2,1,0.51,2,198,15,5,321,22,0.51,23,2,1,3
0,6,5,3,5,295,2,0.44,2,117,27,2,268,79,0.33,13,2,0,3
1,3,5,2,0,65,3,0.23,0,68,20,4,291,86,0.22,5,2,1,3
5,3,4,4,8,161,0,0.38,0,144,27,3,338,35,0.29,11,1,0,3
1,1,0,2,5,255,2,0.93,3,129,15,2,389,10,0.04,8,5,1,3
5,6,4,5,8,61,3,0.47,2,133,14,3,194,62,0.12,2,2,0,3
3,5,3,2,7,61,3,0.44,2,94,11,4,482,20,0.38,23,4,0,3
5,5,1,0,1,21,4,0.57,2,173,0,4,381,2,0.18,8,1,0,3
2,2,4,1,0,268,2,0.31,0,8,2,4,391,82,0.05,18,2,1,3
0,1,2,2,7,194,2,0.52,2,138,6,1,4,57,0.16,3,1,0,3
3,0,5,1,7,146,0,0.34,0,37,15,2,13,35,0.11,1,2,1,3
3,3,5,2,4,156,0,0.69,2,71,25,6,286,11,0.05,14,2,0,3
5,1,1,5,2,240,2,0.34,0,134,7,1,113,83,0.28,20,5,1,3
4,1,3,6,6,233,2,0.34,0,118,3,4,356,73,0.14,11,0,0,3
3,7,0,1,4,138,0,0.4,2,43,18,4,323,99,0.18,11,3,1,3
2,3,5,0,8,209,2,0.67,2,47,13,6,234,0,0.08,2,1,0,3
4,7,1,1,3,203,2,0.18,1,44,4,2,14,1,0.54,14,5,0,3
1,1,3,3,1,250,2,0.74,3,158,28,0,275,57,0.14,12,5,0,3
5,5,3,3,0,42,5,0.7,3,80,25,5,27,29,0.09,5,4,0,3
0,4,1,2,4,106,3,0.44,2,161,19,4,356,79,0.44,11,0,1,3
5,5,5,1,7,252,2,0.37,0,163,24,1,99,76,0.44,21,2,1,3
3,0,2,4,1,273,2,0.35,0,6,4,2,410,78,0.03,3,0,0,3
1,4,4,3,7,55,5,0.3,0,27,3,1,45,93,0.22,13,4,1,3
2,7,5,2,8,28,4,0.36,0,82,30,0,406,45,0.41,5,1,0,3
4,2,2,5,1,18,4,0.45,2,176,27,4,384,60,0.48,19,3,0,3
5,4,1,3,2,105,3,0.81,3,156,5,5,180,76,0.48,11,5,0,3
5,6,0,3,6,287,2,0.76,3,106,3,5,16,79,0.06,8,4,0,3
1,3,0,2,8,153,0,0.33,0,130,4,0,18,6,0.05,4,5,1,3
4,7,3,1,6,251,2,0.73,3,124,21,6,124,99,0.42,5,5,0,3
2,2,0,4,8,184,2,0.34,0,126,30,6,420,78,0.5,4,3,0,3
0,5,2,0,0,143,0,0.92,3,95,29,0,12,3,0.21,21,4,1,3
5,3,4,5,8,3,1,0.17,1,197,14,4,323,75,0.29,4,4,1,3
4,2,1,0,7,106,3,0.46,2,109,14,4,267,95,0.23,14,2,0,3
0,0,2,6,7,24,4,0.43,2,184,27,2,175,98,0.19,5,5,0,3
4,1,4,0,1,293,2,0.33,0,29,25,5,311,3,0.09,19,2,0,3
4,4,2,2,1,271,2,0.62,2,96,13,6,447,74,0.18,23,5,0,3
3,0,2,5,4,221,2,0.6,2,135,21,4,156,19,0.2,10,4,0,3
0,7,0,4,6,127,0,0.57,2,75,10,1,92,86,0.19,3,4,0,3
5,5,3,4,8,157,0,0.41,2,125,8,1,215,63,0.11,14,2,1,3
5,2,1,5,7,237,2,0.44,2,124,30,6,159,19,0.19,22,0,0,3
4,2,1,2,2,235,2,0.81,3,160,21,5,397,68,0.18,9,0,0,3
5,1,5,6,5,106,3,0.46,2,126,22,4,217,40,0.19,7,4,0,3
0,4,1,2,2,128,0,0.51,2,172,24,6,277,44,0.41,17,1,0,3
2,2,2,3,1,220,2,0.52,2,0,0,4,72,17,0.33,7,0,1,3
0,4,1,2,1,263,2,0.3,0,66,12,2,93,38,0.44,3,1,0,3
3,5,2,5,2,52,5,0.52,2,50,16,5,30,15,0.19,4,5,1,3
5,2,2,2,7,87,3,1.0,3,62,21,4,445,13,0.18,3,4,0,3
4,5,3,1,4,290,2,0.66,2,126,28,5,126,7,0.16,0,0,0,3
1,2,3,6,3,64,3,0.6,2,171,10,1,447,22,0.49,17,0,0,3
3,3,4,0,0,24,4,0.27,0,22,7,4,22,10,0.05,18,4,1,3
0,6,2,1,1,25,4,0.46,2,162,17,3,267,34,0.58,11,3,0,3
0,0,2,4,6,93,3,0.86,3,143,0,2,456,31,0.19,4,3,1,3
5,5,1,5,4,131,0,0.4,2,62,27,0,123,76,0.23,2,4,0,3
2,1,5,1,1,88,3,0.51,2,31,9,2,7,83,0.3,22,2,0,3
2,2,2,6,6,153,0,0.35,0,127,6,3,96,17,0.59,14,4,0,3
0,4,0,4,7,124,0,0.3,0,6,1,3,274,24,0.25,10,2,1,3
3,7,2,2,8,155,0,0.45,2,143,4,2,219,77,0.06,20,3,0,3
2,3,0,4,3,277,2,0.39,0,137,0,6,224,54,0.1,2,2,0,3
4,4,3,5,0,154,0,0.3,0,117,4,2,141,21,0.41,15,2,0,3
3,2,2,3,8,230,2,0.76,3,32,8,4,352,63,0.38,14,3,1,3
4,5,4,3,2,104,3,0.57,2,126,5,4,403,62,0.13,15,0,0,3
1,0,0,2,6,247,2,0.83,3,165,22,0,324,29,0.16,14,2,0,3
